1,2,0.8695857
1,3,0.83620447
1,4,0.7519472
1,5,0.7792867
1,6,0.7108494
1,7,0.67510676
1,8,0.7034893
1,9,0.84261036
1,10,0.7701979
1,11,0.8276145
1,12,0.76813024
1,13,0.7871803
1,14,0.80261683
1,15,0.7069986
1,16,0.99723846
1,17,0.7520383
1,18,0.757776
1,19,0.29300562
1,20,0.80388784
1,21,0.7101849
1,22,0.7424111
1,23,0.85472715
1,24,0.7583362
1,25,0.8602359
1,26,0.82289326
1,27,0.7063527
1,28,0.8205519
1,29,0.809129
1,30,0.85510164
1,31,0.8549091
1,32,0.7159713
1,33,0.80370736
1,34,0.7351121
1,35,0.85487854
1,36,0.7322114
1,37,0.8720247
1,38,0.88043183
1,39,0.85528666
1,40,0.5293255
1,41,0.69799984
1,42,0.77937573
1,43,0.775084
1,44,0.83354884
1,45,0.7588962
1,46,0.84529996
1,47,0.7990029
1,48,0.6063566
1,49,0.8127734
1,50,0.89684516
1,51,0.7382395
1,52,0.8433114
1,53,0.74844337
1,54,0.8859384
1,55,0.87336355
1,56,0.813442
1,57,0.84808993
1,58,0.8604864
1,59,0.7112213
1,60,0.7820253
1,61,0.84749836
1,62,0.84619653
1,63,0.7951737
1,64,0.4585703
1,65,0.8679642
1,66,0.6934664
1,67,0.76992095
1,68,0.9889474
1,69,0.81240475
1,70,0.74450827
1,71,0.8304503
1,72,0.83431214
1,73,0.7160421
1,74,0.88183826
1,75,0.786316
1,76,0.83304477
1,77,0.9294767
1,78,0.80530536
1,79,0.8401537
1,80,0.81180996
1,81,0.8842163
1,82,0.7374667
1,83,0.71520627
1,84,0.6627703
1,85,0.76009506
1,86,0.7857286
1,87,0.88840735
1,88,0.7994865
1,89,0.7447618
1,90,0.77699894
1,91,0.75670797
1,92,0.80130494
1,93,1.0138862
1,94,0.8168237
1,95,0.78094745
1,96,0.88122714
1,97,0.8798406
1,98,0.7855032
1,99,0.85468966
1,100,0.7737026
1,101,0.8721553
1,102,0.69400847
1,103,0.84890354
1,104,0.8046467
1,105,0.8283662
1,106,0.8889881
1,107,0.75215864
1,108,0.81263256
1,109,0.85649765
1,110,0.86392385
1,111,0.8268067
1,112,0.7902372
1,113,0.83184487
1,114,0.7910743
1,115,0.8144163
1,116,0.7880309
1,117,0.46630934
1,118,0.8164531
1,119,0.78007996
1,120,0.8684672
1,121,0.9162617
1,122,0.78437
1,123,0.86386454
1,124,0.88110435
1,125,0.7891442
1,126,0.8526181
1,127,0.9006434
1,128,0.9930145
1,129,0.7370292
1,130,0.70193744
1,131,0.3771626
1,132,0.8255931
1,133,0.7863224
1,134,0.84713435
1,135,0.8144097
1,136,0.8884535
1,137,0.6758237
1,138,0.8321657
1,139,0.802385
1,140,0.8054378
1,141,0.79058725
1,142,0.8335914
1,143,0.7164921
1,144,0.8036995
1,145,0.8029317
1,146,0.8403266
1,147,0.931298
1,148,0.79076356
1,149,0.8322656
1,150,0.75361633
1,151,0.7942056
1,152,0.8552625
1,153,0.8294438
1,154,0.7666755
1,155,0.82720536
1,156,0.69420916
1,157,0.6880504
1,158,0.841779
1,159,0.87744755
1,160,0.87644
1,161,0.79317915
1,162,0.85286736
1,163,0.74057597
1,164,0.8274188
1,165,0.7926727
1,166,0.8636355
1,167,0.75574845
1,168,0.8673268
1,169,0.81498706
1,170,0.8540875
1,171,0.8112793
1,172,0.6951367
1,173,0.77588946
1,174,0.890634
1,175,0.5035374
1,176,0.7470843
1,177,0.8149084
1,178,0.67501545
1,179,0.7751625
1,180,0.81386715
1,181,0.97282857
1,182,0.83982813
1,183,0.8393331
1,184,0.7909049
1,185,0.7637198
1,186,0.77665424
1,187,0.91910744
1,188,0.823084
1,189,0.76775604
1,190,0.71615994
1,191,0.77082855
1,192,0.678642
1,193,0.77446747
1,194,0.747275
1,195,0.75670135
1,196,0.83884126
1,197,0.84410316
1,198,0.88419664
1,199,0.77264035
1,200,0.8112064
2,3,0.7302376
2,4,0.74132216
2,5,0.97984326
2,6,0.85991764
2,7,0.7672193
2,8,0.85940886
2,9,0.8783499
2,10,0.7686925
2,11,0.9144919
2,12,1.0024166
2,13,0.85184765
2,14,0.77985644
2,15,0.73438555
2,16,0.8543673
2,17,0.8092761
2,18,0.6799023
2,19,0.21341147
2,20,0.9192914
2,21,0.798551
2,22,0.85013926
2,23,0.97669756
2,24,0.68486685
2,25,0.87167364
2,26,0.72021073
2,27,0.6096784
2,28,0.7386235
2,29,0.7326756
2,30,0.91148037
2,31,0.82485586
2,32,0.9134633
2,33,0.80792934
2,34,0.7756902
2,35,0.76955646
2,36,0.9405862
2,37,0.9044725
2,38,0.901301
2,39,0.97647244
2,40,0.3854392
2,41,0.5629731
2,42,0.6368202
2,43,0.81040853
2,44,0.8240604
2,45,0.70911264
2,46,0.7945955
2,47,0.8423137
2,48,0.58732486
2,49,0.6811565
2,50,0.99062335
2,51,0.8064762
2,52,0.9067741
2,53,0.8430667
2,54,0.9213814
2,55,0.80192494
2,56,0.72157556
2,57,0.7349365
2,58,0.8410697
2,59,0.82319844
2,60,0.82635534
2,61,0.8433404
2,62,0.8273696
2,63,0.73239744
2,64,0.42335165
2,65,0.93522006
2,66,0.7923517
2,67,0.6573204
2,68,0.81391454
2,69,0.86663914
2,70,0.9353978
2,71,0.90784574
2,72,0.8303131
2,73,0.7936785
2,74,0.83230275
2,75,0.8341697
2,76,0.9169298
2,77,0.9423046
2,78,0.9016887
2,79,0.84051627
2,80,0.85522085
2,81,0.85428953
2,82,0.8221913
2,83,0.6801616
2,84,0.8136237
2,85,0.9856187
2,86,0.8664297
2,87,0.77564347
2,88,0.9109857
2,89,0.69660103
2,90,0.7133994
2,91,0.70581913
2,92,0.8524859
2,93,0.87166
2,94,0.87088746
2,95,0.8617021
2,96,0.9047512
2,97,0.82481766
2,98,0.925927
2,99,0.8424088
2,100,0.6559993
2,101,0.9139116
2,102,0.64347506
2,103,0.8734373
2,104,0.8335475
2,105,0.8704105
2,106,0.8733395
2,107,0.820741
2,108,0.6614143
2,109,0.84886974
2,110,0.88115495
2,111,0.68971723
2,112,0.8015881
2,113,0.8300465
2,114,0.9104932
2,115,0.81581867
2,116,0.8782203
2,117,0.54891413
2,118,0.86743224
2,119,0.80013734
2,120,0.84201336
2,121,0.9203496
2,122,0.8682559
2,123,0.8025618
2,124,0.8232669
2,125,0.9017478
2,126,0.8765955
2,127,0.8556732
2,128,0.8366366
2,129,0.8801364
2,130,0.7599976
2,131,0.47519246
2,132,0.9456821
2,133,0.88715875
2,134,0.9315237
2,135,0.9580198
2,136,0.8431182
2,137,0.67946833
2,138,0.8675083
2,139,0.82025295
2,140,0.86903137
2,141,0.72624785
2,142,0.83602
2,143,0.8297801
2,144,0.8578969
2,145,0.9215911
2,146,0.9743574
2,147,0.791553
2,148,0.6950667
2,149,0.84622115
2,150,0.9119528
2,151,0.81504893
2,152,0.8194131
2,153,0.69577575
2,154,0.8176322
2,155,0.7630138
2,156,0.5741764
2,157,0.6614718
2,158,0.8326115
2,159,0.781452
2,160,0.8794404
2,161,0.87631065
2,162,0.75396276
2,163,0.7674978
2,164,0.7967856
2,165,0.6315583
2,166,0.90404403
2,167,0.7310964
2,168,0.99009395
2,169,0.952191
2,170,0.56423193
2,171,0.8453544
2,172,0.58155113
2,173,0.71264064
2,174,0.97673213
2,175,0.49455652
2,176,0.7546178
2,177,0.8114362
2,178,0.6822691
2,179,0.96401393
2,180,0.83111763
2,181,0.87159514
2,182,0.7904167
2,183,0.7998445
2,184,0.8796738
2,185,0.61285126
2,186,0.71990526
2,187,0.7767466
2,188,0.90119684
2,189,0.90032744
2,190,0.8224848
2,191,0.79525363
2,192,0.8492809
2,193,0.86046004
2,194,0.7356115
2,195,0.8776584
2,196,0.87715787
2,197,0.86418015
2,198,0.9059934
2,199,0.9585061
2,200,1.0187411
3,4,0.66622186
3,5,0.92699844
3,6,0.759867
3,7,0.7171604
3,8,0.88524145
3,9,0.80861855
3,10,0.7796933
3,11,0.7612595
3,12,0.85653543
3,13,0.62179625
3,14,0.88939965
3,15,0.7896448
3,16,0.8384658
3,17,0.8952609
3,18,0.5964362
3,19,0.30693713
3,20,0.77991307
3,21,0.8155377
3,22,0.76409775
3,23,0.7876532
3,24,0.81945664
3,25,0.8649683
3,26,0.79825294
3,27,0.66502285
3,28,0.707398
3,29,0.67480797
3,30,0.8481213
3,31,0.8710393
3,32,0.9252228
3,33,0.794499
3,34,0.847688
3,35,0.8233879
3,36,0.82713246
3,37,0.86032283
3,38,0.84056413
3,39,0.8589316
3,40,0.48407456
3,41,0.47647402
3,42,0.76444674
3,43,0.7978651
3,44,0.69580007
3,45,0.78345263
3,46,0.8329052
3,47,0.8116366
3,48,0.59522027
3,49,0.853908
3,50,0.88142484
3,51,0.75278294
3,52,0.80495024
3,53,0.65817845
3,54,0.9475901
3,55,0.84409887
3,56,0.8496848
